Value,Avg3,Stdev3,Minimum3,Maximum3,Fluctuation3,Avg5,Stdev5,Minimum5,Maximum5,Fluctuation5,Avg7,Stdev7,Minimum7,Maximum7,Fluctuation7,Hour,Minute,Second,Microsecond,
11.3,12.166666666666666,0.25166114784235827,11.9,12.4,0.5,11.82,0.5495452665613635,11.0,12.4,1.4000000000000004,11.82857142857143,0.4715728494951256,11.0,12.4,1.4000000000000004,7,54,19,624202,
12.6,11.8,0.4582575694955834,11.3,12.2,0.8999999999999986,11.88,0.4438468204234427,11.3,12.4,1.0999999999999996,11.785714285714286,0.5080307452263474,11.0,12.4,1.4000000000000004,7,54,19,724827,
11.4,11.933333333333334,0.6506407098647706,11.3,12.6,1.299999999999999,12.08,0.5069516742254626,11.3,12.6,1.299999999999999,11.857142857142858,0.5883795341363226,11.0,12.6,1.5999999999999996,7,54,19,825404,
11.0,11.766666666666667,0.723417813807023,11.3,12.6,1.299999999999999,11.88,0.5449770637375481,11.3,12.6,1.299999999999999,11.914285714285715,0.5047394424471943,11.3,12.6,1.299999999999999,7,54,19,926076,
12.9,11.666666666666666,0.8326663997864528,11.0,12.6,1.5999999999999996,11.64,0.6268971207462989,11.0,12.6,1.5999999999999996,11.82857142857143,0.6074928962939556,11.0,12.6,1.5999999999999996,7,54,20,26684,
12.0,11.766666666666667,1.0016652800877814,11.0,12.9,1.9000000000000004,11.84,0.8502940667792525,11.0,12.9,1.9000000000000004,11.9,0.7071067811865474,11.0,12.9,1.9000000000000004,7,54,20,127379,
13.0,11.966666666666667,0.950438495292217,11.0,12.9,1.9000000000000004,11.98,0.7949842765740716,11.0,12.9,1.9000000000000004,11.871428571428572,0.6969320524371695,11.0,12.9,1.9000000000000004,7,54,20,228431,
11.5,12.633333333333333,0.5507570547286104,12.0,13.0,1.0,12.06,0.8876936408468858,11.0,13.0,2.0,12.028571428571428,0.8179533110438632,11.0,13.0,2.0,7,54,20,329160,
12.8,12.166666666666666,0.7637626158259734,11.5,13.0,1.5,12.08,0.8700574693662483,11.0,13.0,2.0,12.057142857142857,0.7913219801006895,11.0,13.0,2.0,7,54,20,430231,
11.6,12.433333333333334,0.8144527815247079,11.5,13.0,1.5,12.44,0.6580273550544842,11.5,13.0,1.5,12.085714285714285,0.8173709305420876,11.0,13.0,2.0,7,54,20,530952,
11.2,11.966666666666667,0.7234178138070241,11.5,12.8,1.3000000000000007,12.18,0.6870225614927069,11.5,13.0,1.5,12.114285714285714,0.7925245977856071,11.0,13.0,2.0,7,54,20,631513,
12.6,11.866666666666667,0.8326663997864538,11.2,12.8,1.6000000000000014,12.02,0.8197560612767683,11.2,13.0,1.8000000000000007,12.142857142857142,0.748013241543096,11.2,13.0,1.8000000000000007,7,54,20,732150,
11.8,11.799999999999999,0.721110255092798,11.2,12.6,1.4000000000000004,11.94,0.7127411872482188,11.2,12.8,1.6000000000000014,12.1,0.7047458170621994,11.2,13.0,1.8000000000000007,7,54,20,832586,
12.3,11.866666666666667,0.7023769168568493,11.2,12.6,1.4000000000000004,12.0,0.6782329983125271,11.2,12.8,1.6000000000000014,12.071428571428571,0.7134757312254001,11.2,13.0,1.8000000000000007,7,54,20,933006,
11.7,12.233333333333334,0.40414518843273756,11.8,12.6,0.7999999999999989,11.9,0.5567764362830024,11.2,12.6,1.4000000000000004,11.971428571428572,0.6019808571549038,11.2,12.8,1.6000000000000014,7,54,21,33417,
11.2,11.933333333333334,0.32145502536643233,11.7,12.3,0.6000000000000014,11.92,0.5449770637375488,11.2,12.6,1.4000000000000004,12.0,0.5802298395176407,11.2,12.8,1.6000000000000014,7,54,21,133825,
11.7,11.733333333333333,0.5507570547286109,11.2,12.3,1.1000000000000014,11.92,0.5449770637375488,11.2,12.6,1.4000000000000004,11.77142857142857,0.5250850271282606,11.2,12.6,1.4000000000000004,7,54,21,234822,
12.2,11.533333333333333,0.28867513459481287,11.2,11.7,0.5,11.74,0.3911521443121595,11.2,12.3,1.1000000000000014,11.785714285714285,0.5209880722517279,11.2,12.6,1.4000000000000004,7,54,21,335560,
11.6,11.7,0.5,11.2,12.2,1.0,11.82,0.4438468204234433,11.2,12.3,1.1000000000000014,11.928571428571429,0.46802523334497603,11.2,12.6,1.4000000000000004,7,54,21,436138,
12.0,11.833333333333332,0.3214550253664317,11.6,12.2,0.5999999999999996,11.68,0.35637059362410917,11.2,12.2,1.0,11.785714285714285,0.37161167647860355,11.2,12.3,1.1000000000000014,7,54,21,536826,
11.8,11.933333333333334,0.3055050463303892,11.6,12.2,0.5999999999999996,11.74,0.38470768123342697,11.2,12.2,1.0,11.814285714285713,0.38047589248453706,11.2,12.3,1.1000000000000014,7,54,21,637450,
11.8,11.8,0.20000000000000018,11.6,12.0,0.40000000000000036,11.86,0.2408318915758458,11.6,12.2,0.5999999999999996,11.742857142857142,0.3154739442867027,11.2,12.2,1.0,7,54,21,738039,
12.1,11.866666666666667,0.11547005383792475,11.8,12.0,0.1999999999999993,11.88,0.22803508501982733,11.6,12.2,0.5999999999999996,11.757142857142856,0.3154739442867027,11.2,12.2,1.0,7,54,21,838855,
11.4,11.9,0.17320508075688712,11.8,12.1,0.29999999999999893,11.86,0.19493588689617916,11.6,12.1,0.5,11.885714285714286,0.21930626551751328,11.6,12.2,0.5999999999999996,7,54,21,939932,
11.8,11.766666666666667,0.3511884584284243,11.4,12.1,0.6999999999999993,11.82,0.2683281572999745,11.4,12.1,0.6999999999999993,11.842857142857143,0.2819996622760555,11.4,12.2,0.7999999999999989,7,54,22,41014,
11.7,11.766666666666667,0.3511884584284243,11.4,12.1,0.6999999999999993,11.780000000000001,0.24899799195977443,11.4,12.1,0.6999999999999993,11.785714285714286,0.2340126166724878,11.4,12.1,0.6999999999999993,7,54,22,141893,
11.8,11.633333333333333,0.20816659994661324,11.4,11.8,0.40000000000000036,11.76,0.25099800796022254,11.4,12.1,0.6999999999999993,11.8,0.22360679774997883,11.4,12.1,0.6999999999999993,7,54,22,242833,
11.4,11.766666666666667,0.0577350269189634,11.7,11.8,0.10000000000000142,11.76,0.25099800796022254,11.4,12.1,0.6999999999999993,11.771428571428572,0.20586634591635503,11.4,12.1,0.6999999999999993,7,54,22,343537,
12.0,11.633333333333333,0.20816659994661324,11.4,11.8,0.40000000000000036,11.620000000000001,0.20493901531919204,11.4,11.8,0.40000000000000036,11.714285714285715,0.24784787961282093,11.4,12.1,0.6999999999999993,7,54,22,444180,
12.0,11.733333333333334,0.3055050463303892,11.4,12.0,0.5999999999999996,11.74,0.21908902300206642,11.4,12.0,0.5999999999999996,11.742857142857144,0.26992062325273103,11.4,12.1,0.6999999999999993,7,54,22,546725,
12.2,11.8,0.34641016151377524,11.4,12.0,0.5999999999999996,11.78,0.2489979919597746,11.4,12.0,0.5999999999999996,11.72857142857143,0.24976179127511147,11.4,12.0,0.5999999999999996,7,54,22,647294,
11.6,12.066666666666666,0.11547005383792475,12.0,12.2,0.1999999999999993,11.88,0.30331501776206166,11.4,12.2,0.7999999999999989,11.842857142857143,0.25727509827123973,11.4,12.2,0.7999999999999989,7,54,22,748049,
11.9,11.933333333333334,0.3055050463303892,11.6,12.2,0.5999999999999996,11.84,0.3286335345030994,11.4,12.2,0.7999999999999989,11.814285714285715,0.2734262327610587,11.4,12.2,0.7999999999999989,7,54,22,848865,
11.2,11.9,0.2999999999999998,11.6,12.2,0.5999999999999996,11.94,0.21908902300206634,11.6,12.2,0.5999999999999996,11.842857142857143,0.269920623252731,11.4,12.2,0.7999999999999989,7,54,22,949667,
11.7,11.566666666666666,0.35118845842842517,11.2,11.9,0.7000000000000011,11.78,0.3898717737923587,11.2,12.2,1.0,11.757142857142856,0.36449573777637356,11.2,12.2,1.0,7,54,23,50371,
12.7,11.6,0.36055512754639935,11.2,11.9,0.7000000000000011,11.719999999999999,0.37013511046643505,11.2,12.2,1.0,11.799999999999999,0.33166247903554014,11.2,12.2,1.0,7,54,23,151118,
12.5,11.866666666666665,0.7637626158259734,11.2,12.7,1.5,11.82,0.5540758070878027,11.2,12.7,1.5,11.9,0.4760952285695233,11.2,12.7,1.5,7,54,23,251903,
11.4,12.299999999999999,0.5291502622129183,11.7,12.7,1.0,12.0,0.608276253029822,11.2,12.7,1.5,11.971428571428572,0.5282495802626057,11.2,12.7,1.5,7,54,23,352688,
12.8,12.2,0.6999999999999995,11.4,12.7,1.299999999999999,11.9,0.6670832032063166,11.2,12.7,1.5,11.857142857142858,0.5563486402641868,11.2,12.7,1.5,7,54,23,453302,
12.1,12.233333333333334,0.7371114795831994,11.4,12.8,1.4000000000000004,12.22,0.6300793600809347,11.4,12.8,1.4000000000000004,12.028571428571428,0.6421689437998015,11.2,12.8,1.6000000000000014,7,54,23,553974,
12.6,12.1,0.7000000000000002,11.4,12.8,1.4000000000000004,12.3,0.5700877125495689,11.4,12.8,1.4000000000000004,12.057142857142857,0.6399404734221846,11.2,12.8,1.6000000000000014,7,54,23,654769,
12.2,12.5,0.36055512754639935,12.1,12.8,0.7000000000000011,12.28,0.5540758070878027,11.4,12.8,1.4000000000000004,12.257142857142856,0.5380741673076395,11.4,12.8,1.4000000000000004,7,54,23,755538,
11.5,12.299999999999999,0.26457513110645914,12.1,12.6,0.5,12.22,0.5403702434442519,11.4,12.8,1.4000000000000004,12.32857142857143,0.4820590756130957,11.4,12.8,1.4000000000000004,7,54,23,856370,
12.4,12.1,0.556776436283002,11.5,12.6,1.0999999999999996,12.24,0.5029910535983718,11.5,12.8,1.3000000000000007,12.157142857142857,0.5380741673076394,11.4,12.8,1.4000000000000004,7,54,23,957196,
11.8,12.033333333333333,0.47258156262526085,11.5,12.4,0.9000000000000004,12.16,0.41593268686170837,11.5,12.6,1.0999999999999996,12.142857142857142,0.5287001130355559,11.4,12.8,1.4000000000000004,7,54,24,58076,
11.7,11.9,0.4582575694955841,11.5,12.4,0.9000000000000004,12.1,0.44721359549995776,11.5,12.6,1.0999999999999996,12.2,0.4509249752822895,11.5,12.8,1.3000000000000007,7,54,24,158865,
11.3,11.966666666666667,0.37859388972001856,11.7,12.4,0.7000000000000011,11.92,0.37013511046643494,11.5,12.4,0.9000000000000004,12.042857142857143,0.39520940802374144,11.5,12.6,1.0999999999999996,7,54,24,259659,
11.9,11.6,0.2645751311064588,11.3,11.8,0.5,11.74,0.4159326868617084,11.3,12.4,1.0999999999999996,11.928571428571429,0.4820590756130955,11.3,12.6,1.299999999999999,7,54,24,360425,
12.7,11.633333333333333,0.305505046330389,11.3,11.9,0.5999999999999996,11.82,0.39623225512317894,11.3,12.4,1.0999999999999996,11.82857142857143,0.38172540616821093,11.3,12.4,1.0999999999999996,7,54,24,461001,
11.8,11.966666666666667,0.7023769168568486,11.3,12.7,1.3999999999999986,11.88,0.5118593556827886,11.3,12.7,1.3999999999999986,11.9,0.4932882862316245,11.3,12.7,1.3999999999999986,7,54,24,561811,
11.1,12.133333333333333,0.493288286231624,11.8,12.7,0.8999999999999986,11.88,0.5118593556827886,11.3,12.7,1.3999999999999986,11.942857142857143,0.4649628761422528,11.3,12.7,1.3999999999999986,7,54,24,662576,
12.7,11.866666666666667,0.8020806277010641,11.1,12.7,1.5999999999999996,11.76,0.6228964600958973,11.1,12.7,1.5999999999999996,11.757142857142858,0.5094347941825423,11.1,12.7,1.5999999999999996,7,54,24,763242,
12.8,11.866666666666667,0.8020806277010641,11.1,12.7,1.5999999999999996,12.04,0.6767569726275449,11.1,12.7,1.5999999999999996,11.885714285714286,0.6229729031789727,11.1,12.7,1.5999999999999996,7,54,24,864006,
11.4,12.2,0.9539392014169459,11.1,12.8,1.700000000000001,12.22,0.7463243262818116,11.1,12.8,1.700000000000001,12.042857142857143,0.7020378500174635,11.1,12.8,1.700000000000001,7,54,24,964656,
11.2,12.3,0.7810249675906653,11.4,12.8,1.4000000000000004,11.96,0.763544366752843,11.1,12.8,1.700000000000001,12.057142857142857,0.6852180744287247,11.1,12.8,1.700000000000001,7,54,25,65335,
12.7,11.8,0.8717797887081353,11.2,12.8,1.6000000000000014,11.84,0.8384509526501835,11.1,12.8,1.700000000000001,11.957142857142857,0.7590721152765897,11.1,12.8,1.700000000000001,7,54,25,166288,
12.5,11.766666666666666,0.8144527815247075,11.2,12.7,1.5,12.16,0.7893034904268447,11.2,12.8,1.6000000000000014,11.957142857142857,0.7590721152765897,11.1,12.8,1.700000000000001,7,54,25,267009,
12.4,12.133333333333333,0.8144527815247079,11.2,12.7,1.5,12.12,0.7596051605933178,11.2,12.8,1.6000000000000014,12.057142857142857,0.7807200583588266,11.1,12.8,1.700000000000001,7,54,25,367746,
11.0,12.533333333333333,0.15275252316519414,12.4,12.7,0.29999999999999893,12.04,0.687749954561976,11.2,12.7,1.5,12.242857142857142,0.66044717895565,11.2,12.8,1.6000000000000014,7,54,25,468357,
11.4,11.966666666666667,0.8386497083606084,11.0,12.5,1.5,11.959999999999999,0.7956129712366435,11.0,12.7,1.6999999999999993,12.0,0.768114574786861,11.0,12.8,1.8000000000000007,7,54,25,569133,
12.2,11.6,0.721110255092798,11.0,12.4,1.4000000000000004,12.0,0.7516648189186452,11.0,12.7,1.6999999999999993,11.8,0.7047458170621991,11.0,12.7,1.6999999999999993,7,54,25,670031,
11.0,11.533333333333333,0.6110100926607782,11.0,12.2,1.1999999999999993,11.9,0.6633249580710799,11.0,12.5,1.5,11.914285714285715,0.6938505396903366,11.0,12.7,1.6999999999999993,7,54,25,770631,
11.1,11.533333333333333,0.6110100926607782,11.0,12.2,1.1999999999999993,11.6,0.6633249580710799,11.0,12.4,1.4000000000000004,11.885714285714286,0.7312741652498771,11.0,12.7,1.6999999999999993,7,54,25,871384,
11.8,11.433333333333334,0.665832811847939,11.0,12.2,1.1999999999999993,11.34,0.5079370039680114,11.0,12.2,1.1999999999999993,11.657142857142857,0.6827814263660635,11.0,12.5,1.5,7,54,25,972238,
11.1,11.3,0.43588989435406783,11.0,11.8,0.8000000000000007,11.5,0.4999999999999999,11.0,12.2,1.1999999999999993,11.557142857142857,0.5826867164470197,11.0,12.4,1.4000000000000004,7,54,26,73040,
13.0,11.333333333333334,0.40414518843273867,11.1,11.8,0.7000000000000011,11.44,0.5319774431308154,11.0,12.2,1.1999999999999993,11.371428571428572,0.46445052020025307,11.0,12.2,1.1999999999999993,7,54,26,173748,
12.8,11.966666666666667,0.9609023536933051,11.1,13.0,1.9000000000000004,11.6,0.8455767262643883,11.0,13.0,2.0,11.657142857142857,0.7345228447936861,11.0,13.0,2.0,7,54,26,274410,
11.6,12.3,1.0440306508910553,11.1,13.0,1.9000000000000004,11.96,0.9071934744033383,11.1,13.0,1.9000000000000004,11.857142857142858,0.8363753998796293,11.0,13.0,2.0,7,54,26,375367,
11.3,12.466666666666667,0.7571877794400369,11.6,13.0,1.4000000000000004,12.06,0.8111719916269301,11.1,13.0,1.9000000000000004,11.771428571428572,0.8260635280539583,11.0,13.0,2.0,7,54,26,476112,
12.0,11.9,0.7937253933193774,11.3,12.8,1.5,11.96,0.8792041856133308,11.1,13.0,1.9000000000000004,11.814285714285715,0.7861903319777205,11.1,13.0,1.9000000000000004,7,54,26,577135,
11.9,11.633333333333333,0.3511884584284243,11.3,12.0,0.6999999999999993,12.14,0.7402702209328699,11.3,13.0,1.6999999999999993,11.942857142857143,0.7207800007795788,11.1,13.0,1.9000000000000004,7,54,26,678064,
12.6,11.733333333333334,0.3785938897200179,11.3,12.0,0.6999999999999993,11.92,0.56302753041037,11.3,12.8,1.5,11.957142857142857,0.7184639700016113,11.1,13.0,1.9000000000000004,7,54,26,779076,
12.7,12.166666666666666,0.3785938897200179,11.9,12.6,0.6999999999999993,11.88,0.48682645778552314,11.3,12.6,1.299999999999999,12.17142857142857,0.6395683067879607,11.3,13.0,1.6999999999999993,7,54,26,879760,
11.0,12.4,0.43588989435406683,11.9,12.7,0.7999999999999989,12.1,0.5700877125495685,11.3,12.7,1.3999999999999986,12.128571428571428,0.5822779568622006,11.3,12.8,1.5,7,54,26,981326,
11.1,12.1,0.9539392014169453,11.0,12.7,1.6999999999999993,12.04,0.6804410334481598,11.0,12.7,1.6999999999999993,11.871428571428572,0.6317021600783226,11.0,12.7,1.6999999999999993,7,54,27,82001,
12.0,11.6,0.9539392014169453,11.0,12.7,1.6999999999999993,11.86,0.801872807869178,11.0,12.7,1.6999999999999993,11.8,0.6928203230275507,11.0,12.7,1.6999999999999993,7,54,27,182641,
13.0,11.366666666666667,0.5507570547286104,11.0,12.0,1.0,11.879999999999999,0.804363102087608,11.0,12.7,1.6999999999999993,11.9,0.6582805886043832,11.0,12.7,1.6999999999999993,7,54,27,283254,
11.4,12.033333333333333,0.950438495292217,11.1,13.0,1.9000000000000004,11.959999999999999,0.907193474403338,11.0,13.0,2.0,12.042857142857143,0.7807200583588264,11.0,13.0,2.0,7,54,27,383920,
11.8,12.133333333333333,0.8082903768654759,11.4,13.0,1.5999999999999996,11.7,0.8246211251235321,11.0,13.0,2.0,11.971428571428572,0.8179533110438632,11.0,13.0,2.0,7,54,27,484586,
11.2,12.066666666666666,0.8326663997864528,11.4,13.0,1.5999999999999996,11.86,0.726636084983398,11.1,13.0,1.9000000000000004,11.857142857142858,0.769972170183535,11.0,13.0,2.0,7,54,27,585226,
11.6,11.466666666666667,0.30550504633039,11.2,11.8,0.6000000000000014,11.88,0.7014271166700073,11.2,13.0,1.8000000000000007,11.642857142857142,0.7020378500174639,11.0,13.0,2.0,7,54,27,686067,
12.2,11.533333333333333,0.30550504633039,11.2,11.8,0.6000000000000014,11.8,0.7071067811865477,11.2,13.0,1.8000000000000007,11.728571428571428,0.644759091222672,11.1,13.0,1.9000000000000004,7,54,27,786893,
12.5,11.666666666666666,0.5033222956847166,11.2,12.2,1.0,11.64,0.38470768123342686,11.2,12.2,1.0,11.885714285714286,0.5984105932344765,11.2,13.0,1.8000000000000007,7,54,27,887640,
12.2,12.1,0.4582575694955841,11.6,12.5,0.9000000000000004,11.86,0.5079370039680119,11.2,12.5,1.3000000000000007,11.957142857142857,0.6425396041156863,11.2,13.0,1.8000000000000007,7,54,27,988379,
11.5,12.299999999999999,0.17320508075688815,12.2,12.5,0.3000000000000007,11.94,0.5272570530585629,11.2,12.5,1.3000000000000007,11.842857142857143,0.4755948656056709,11.2,12.5,1.3000000000000007,7,54,28,89178,
11.5,12.066666666666666,0.5131601439446883,11.5,12.5,1.0,12.0,0.4301162633521312,11.5,12.5,1.0,11.857142857142858,0.46136443605586125,11.2,12.5,1.3000000000000007,7,54,28,190130,
11.1,11.733333333333333,0.4041451884327376,11.5,12.2,0.6999999999999993,11.98,0.45497252664309284,11.5,12.5,1.0,11.814285714285713,0.4810702354423639,11.2,12.5,1.3000000000000007,7,54,28,290979,
11.6,11.366666666666667,0.23094010767585052,11.1,11.5,0.40000000000000036,11.76,0.5727128425310541,11.1,12.5,1.4000000000000004,11.799999999999999,0.5033222956847165,11.1,12.5,1.4000000000000004,7,54,28,391703,
11.9,11.4,0.26457513110645914,11.1,11.6,0.5,11.58,0.39623225512317883,11.1,12.2,1.0999999999999996,11.799999999999999,0.5033222956847165,11.1,12.5,1.4000000000000004,7,54,28,492297,
11.6,11.533333333333333,0.40414518843273833,11.1,11.9,0.8000000000000007,11.52,0.2863564212655273,11.1,11.9,0.8000000000000007,11.757142857142856,0.47559486560567094,11.1,12.5,1.4000000000000004,7,54,28,593009,
12.9,11.7,0.17320508075688815,11.6,11.9,0.3000000000000007,11.54,0.2880972058177589,11.1,11.9,0.8000000000000007,11.628571428571428,0.34503277967117707,11.1,12.2,1.0999999999999996,7,54,28,693684,
11.1,12.133333333333333,0.6806859285554049,11.6,12.9,1.3000000000000007,11.82,0.6685805860178714,11.1,12.9,1.8000000000000007,11.728571428571428,0.5677860093212518,11.1,12.9,1.8000000000000007,7,54,28,794415,
11.8,11.866666666666667,0.9291573243177573,11.1,12.9,1.8000000000000007,11.82,0.6685805860178714,11.1,12.9,1.8000000000000007,11.67142857142857,0.6129553700835698,11.1,12.9,1.8000000000000007,7,54,28,895183,
12.1,11.933333333333334,0.9073771725877469,11.1,12.9,1.8000000000000007,11.86,0.6580273550544843,11.1,12.9,1.8000000000000007,11.714285714285714,0.6094494002200443,11.1,12.9,1.8000000000000007,7,54,28,995898,
12.3,11.666666666666666,0.5131601439446886,11.1,12.1,1.0,11.9,0.6670832032063169,11.1,12.9,1.8000000000000007,11.857142857142858,0.556348640264187,11.1,12.9,1.8000000000000007,7,54,29,96544,
12.0,12.066666666666666,0.25166114784235827,11.8,12.3,0.5,12.040000000000001,0.6618156843109722,11.1,12.9,1.8000000000000007,11.957142857142857,0.5652643713553949,11.1,12.9,1.8000000000000007,7,54,29,197334,
11.3,12.133333333333333,0.15275252316519508,12.0,12.3,0.3000000000000007,11.86,0.4615192303685733,11.1,12.3,1.200000000000001,11.971428571428572,0.5648430038936654,11.1,12.9,1.8000000000000007,7,54,29,298187,
12.7,11.866666666666667,0.5131601439446883,11.3,12.3,1.0,11.9,0.3807886552931952,11.3,12.3,1.0,11.928571428571429,0.607492896293956,11.1,12.9,1.8000000000000007,7,54,29,398984,
12.7,12.0,0.6999999999999993,11.3,12.7,1.3999999999999986,12.08,0.5118593556827886,11.3,12.7,1.3999999999999986,11.9,0.556776436283002,11.1,12.7,1.5999999999999996,7,54,29,499541,
12.1,12.233333333333333,0.8082903768654752,11.3,12.7,1.3999999999999986,12.2,0.5830951894845295,11.3,12.7,1.3999999999999986,12.128571428571428,0.4990467102863404,11.3,12.7,1.3999999999999986,7,54,29,600289,
12.7,12.5,0.34641016151377524,12.1,12.7,0.5999999999999996,12.16,0.5813776741499447,11.3,12.7,1.3999999999999986,12.17142857142857,0.47858919654294185,11.3,12.7,1.3999999999999986,7,54,29,701050,
12.7,12.5,0.34641016151377524,12.1,12.7,0.5999999999999996,12.299999999999999,0.616441400296897,11.3,12.7,1.3999999999999986,12.257142857142856,0.5159365040297844,11.3,12.7,1.3999999999999986,7,54,29,801808,
